"GEOID","pop","landArea","popDens","pop1000","popDens1000","logPopDens","pct100","pct149","pct150","pluWht","pluBlk","pluAsn","pluHisp","loginc","pctOwn","pctRent","meanHHsz","housAge","logHousVal","thouHousVal","medianRent","logMedianRent"
"48113012900",4437,1.842655374901,2407.93805528524,4.437,2.40793805528524,7.78652608154851,5.48042704626335,0.640569395017794,93.8790035587189,1,0,0,0,10.8149868236742,74.3095133713284,25.6904866286716,"1.95",60,12.3766589461057,237.2,900,6.80239476332431
"48113013004",6697,1.5898101715958,4212.45260575844,6.697,4.21245260575844,8.34580032373879,NA,NA,NA,1,0,0,0,10.925398766274,78.0721966205837,21.9278033794163,"2.48",53,12.7399309684067,341.1,790,6.67203294546107
"48113013005",3092,0.784449631273,3941.61699710703,3.092,3.94161699710703,8.27934632345585,NA,NA,NA,1,0,0,0,10.8837291329021,79.1025641025641,20.8974358974359,"1.98",59,12.3243000268948,225.1,1949,7.57507169950756
"48113013007",3704,0.6072333546994,6099.79667838503,3.704,6.09979667838503,8.71601071819361,7.48630553864881,5.53864881314668,86.9750456482045,1,0,0,0,10.4585501331952,62.1578099838969,37.8421900161031,"2.98",45,12.1673318172137,192.4,876,6.77536609093639
"48113013008",3529,0.6975638949004,5059.03477201021,3.529,5.05903477201021,8.52893098756545,6.71595810227973,5.11398644485521,88.1700554528651,1,0,0,0,10.7885352646704,67.6025917926566,32.3974082073434,"2.54",45,12.8207175979352,369.8,813,6.70073110954781
"48113013009",5147,0.6397933532254,8044.78504512801,5.147,8.04478504512801,8.99277934000526,6.31491483174076,5.52555047777316,88.1595346904861,1,0,0,0,10.3800632881022,48.2758620689655,51.7241379310345,"2.86",47,12.5841665568422,291.9,923,6.82762923450285
"48113013010",5087,0.5422681846296,9380.96710113043,5.087,9.38096710113043,9.14643813915151,20.8902772354549,18.1569699336197,60.9527528309254,1,0,0,0,9.8547173881667,10.2627664848785,89.7372335151215,"2.52",37,11.9934980455652,161.7,777,6.65544035036765
"48113013011",5458,0.3695001915022,14771.3049289922,5.458,14.7713049289922,9.60044172158842,17.1474358974359,17.5480769230769,65.3044871794872,0,0,0,1,10.0477177582074,5.18410852713178,94.8158914728682,"2.64",39,12.0382455348867,169.1,734,6.59850902861452
"48113013101",2880,1.0019112706636,2874.50604093163,2.88,2.87450604093163,7.96363612662024,0.832072617246596,0.529500756429652,98.6384266263237,1,0,0,0,10.9383254724723,83.7152209492635,16.2847790507365,"2.24",54,13.1029766636041,490.4,1018,6.92559519711047
"48113013102",1773,0.5231418399482,3389.13821187684,1.773,3.38913821187684,8.12833095327085,NA,NA,NA,1,0,0,0,10.8851539550404,81.4159292035398,18.5840707964602,"2.22",47,12.9195125293579,408.2,2058,7.62948991639399
"48113013104",996,0.212055050284,4696.89355979064,0.996,4.69689355979064,8.4546566244525,1.00840336134454,2.18487394957983,96.8067226890756,1,0,0,0,10.7574133992136,51.2820512820513,48.7179487179487,"1.70",51,12.104039919965,180.6,1080,6.98471632011827
"48113013105",6835,0.3530410408184,19360.3553404315,6.835,19.3603553404315,9.87098271502326,10.703779135551,8.37293505317945,80.9232858112695,1,0,0,0,10.2763605960436,17.4421768707483,82.5578231292517,"1.86",43,11.7920712063997,132.2,760,6.63331843328038
"48113013200",6353,2.1839353566052,2908.96888535903,6.353,2.90896888535903,7.97555396244592,5.15364916773367,4.41741357234315,90.4289372599232,1,0,0,0,10.9011739226143,42.212389380531,57.787610619469,"1.87",25,13.3223611192112,610.7,1217,7.10414409298753
"48113013300",2055,0.9698902708088,2118.79638537493,2.055,2.11879638537493,7.65860346369144,NA,NA,NA,1,0,0,0,11.4930900371361,89.6052631578947,10.3947368421053,"2.70",56,13.5673055760547,780.2,2036,7.61874237767041
"48113013400",1965,0.8644040609512,2273.24244386091,1.965,2.27324244386091,7.7289624806638,0.812182741116751,0.710659898477157,98.4771573604061,1,0,0,0,11.0668414667147,95.6919060052219,4.30809399477808,"2.57",57,13.3537925083053,630.2,3179,8.0643219609108
"48113013500",2406,1.147381838251,2096.94795558867,2.406,2.09694795558867,7.64823821208591,NA,NA,NA,1,0,0,0,11.2952046838244,97.5141242937853,2.48587570621469,"2.72",53,13.561521126479,775.7,NA,NA
"48113013605",5927,1.0728108315474,5524.73914851421,5.927,5.52473914851421,8.61699131233278,2.66812865497076,3.10672514619883,94.2251461988304,1,0,0,0,10.635037804379,84.101599247413,15.898400752587,"2.78",46,12.5234348720834,274.7,1420,7.25841215059531
"48113013606",6069,0.8999795176592,6743.48680266097,6.069,6.74348680266097,8.8163323999091,5.59062218214608,12.4737000300571,81.9356777877968,1,0,0,0,10.4899956226064,52.7150217994451,47.2849782005549,"2.39",41,12.6485123564297,311.3,896,6.79794041297493
"48113013607",3695,0.7997284675314,4620.31820801092,3.695,4.62031820801092,8.43821885789677,7.2463768115942,4.57079152731327,88.1828316610925,1,0,0,0,10.5971845819015,72.239263803681,27.760736196319,"2.83",49,12.6785731549745,320.8,1039,6.94601399109923
"48113013608",2557,1.7487541615544,1462.18379702221,2.557,1.46218379702221,7.28768634856557,NA,NA,NA,1,0,0,0,11.1490820315529,92.4731182795699,7.52688172043011,"2.50",40,13.2185822351449,550.5,2795,7.9355873855892
"48113013609",4112,0.6875499482412,5980.65640251851,4.112,5.98065640251851,8.69628560722824,10.9375,11.8951612903226,77.1673387096774,0,0,0,1,10.1460022655296,43.1512272367379,56.8487727632621,"3.24",51,13.0472087038036,463.8,980,6.88755257166462
"48113013610",4737,1.0706540646582,4424.39827799305,4.737,4.42439827799305,8.39488956582114,3.47014925373134,5.93283582089552,90.5970149253731,1,0,0,0,10.337151315003,63.625450180072,36.374549819928,"2.84",52,12.2633977121494,211.8,1218,7.10496544826984
"48113013611",2551,1.5409315635868,1655.49208042834,2.551,1.65549208042834,7.41185357318144,2.00138026224983,0.759144237405107,97.2394755003451,1,0,0,0,11.1453195666671,57.9263711495116,42.0736288504884,"1.92",25,13.4039267688479,662.6,1502,7.31455283232408
"48113013615",5393,0.4623770757122,11663.6405290923,5.393,11.6636405290923,9.36423163493714,10.835798816568,18.6760355029586,70.4881656804734,0,0,0,1,10.0767683646779,13.3868808567604,86.6131191432396,"2.41",41,11.9633639387211,156.9,887,6.78784498230958
"48113013616",6450,1.402392688796,4599.28239182246,6.45,4.59928239182246,8.43365556852992,5.23454801691162,8.09341654922488,86.6720354338635,1,0,0,0,10.7379389637938,5.77367205542725,94.2263279445727,"1.66",20,12.6165252951494,301.5,1159,7.05531284333975
"48113013617",2863,0.7213960531954,3968.693739477,2.863,3.968693739477,8.28619228666071,4.54840805717999,1.68940870695257,93.7621832358674,1,0,0,0,10.72364176328,69.3729903536977,30.6270096463023,"2.29",42,12.6214880844915,303,811,6.69826805411541
"48113013618",2247,0.5588767568648,4020.56441317272,2.247,4.02056441317272,8.29917757304448,4.3261231281198,2.49584026622296,93.1780366056572,1,0,0,0,10.8579214941883,72.1757322175732,27.8242677824268,"2.34",41,12.7495590515357,344.4,1019,6.92657703322272
"48113013619",5071,1.1659599178084,4349.20611124585,5.071,4.34920611124585,8.37774860426513,2.6691042047532,1.6819012797075,95.6489945155393,1,0,0,0,10.8901249058308,83.1187410586552,16.8812589413448,"2.42",41,12.7340503281137,339.1,802,6.68710860786651
"48113013620",4657,0.6691757306454,6959.30797655866,4.657,6.95930797655866,8.84783531972974,1.54731917956099,4.71392587261605,93.738754947823,1,0,0,0,10.5545880305937,16.2919405050156,83.7080594949844,"1.61",30,12.4332082181139,251,1151,7.04838640872188
"48113013621",4068,0.3516707641106,11567.637731525,4.068,11.567637731525,9.35596662747707,3.89763779527559,7.95275590551181,88.1496062992126,1,0,0,0,10.357202996593,16.3265306122449,83.6734693877551,"1.93",36,11.6404387852692,113.6,1013,6.92067150424868
"48113013622",2749,0.482054388233,5702.67601976746,2.749,5.70267601976746,8.64869082080491,2.09912536443149,5.24781341107872,92.6530612244898,1,0,0,0,10.5665878117438,22.9571984435798,77.0428015564202,"1.73",30,12.9591383163014,424.7,1012,6.91968384984741
"48113013623",6601,0.2708665234902,24369.936583318,6.601,24.369936583318,10.101105544372,10.2930491644466,8.91256962945023,80.7943812061032,0,0,0,1,10.1587109973137,13.0629287205488,86.9370712794512,"1.97",38,11.5307653830986,101.8,875,6.77422388635761
"48113013624",3955,0.2543896121052,15547.0184779576,3.955,15.5470184779576,9.65162416147142,4.79735318444996,8.14722911497105,87.055417700579,1,0,0,0,10.6242742188995,9.56602893140457,90.4339710685954,"1.85",28,11.595426686482,108.6,1077,6.98193467715639
"48113013625",3233,0.1284415300564,25170.9863513799,3.233,25.1709863513799,10.1334472749412,11.3887554060548,10.9562710235464,77.6549735703988,0,0,0,1,10.2294764591425,0,100,"2.43",41,NA,NA,899,6.80128303447162
"48113013626",2875,0.2712028185064,10600.9222759319,2.875,10.6009222759319,9.26869628347864,9.01722391084093,10.790273556231,80.1925025329281,0,0,0,1,10.4813080531264,2.01005025125628,97.9899497487437,"2.06",22,NA,NA,1130,7.02997291170639
"48113013711",3587,0.2215635891634,16189.4831797234,3.587,16.1894831797234,9.69211712397089,17.1171171171171,11.2312312312312,71.6516516516516,0,0,0,1,9.84564655284628,17.0010559662091,82.9989440337909,"3.79",50,11.6902344799406,119.4,836,6.7286286130847
"48113013712",2634,0.3189026564988,8259.57371731681,2.634,8.25957371731681,9.01912825711026,5.62737642585551,5.01901140684411,89.3536121673004,1,0,0,0,10.1979838552956,84.2182890855457,15.7817109144543,"3.88",54,11.7829526021833,131,1575,7.36201055125973
"48113013713",1401,0.2128809228898,6581.14396058515,1.401,6.58114396058515,8.79196386340075,21.8210361067504,34.5368916797488,43.6420722135008,0,0,0,1,9.73772808404115,8.08625336927224,91.9137466307278,"3.54",49,11.2212353711209,74.7,771,6.64768837356333
"48113013714",6963,0.9763891430392,7131.37794458295,6.963,7.13137794458295,8.87225975484582,10.0757326308857,19.8880474152124,70.0362199539019,1,0,0,0,10.0490154485011,58.3860759493671,41.6139240506329,"3.67",51,11.6500753031175,114.7,1079,6.98378996525813
"48113013715",2599,0.3104813814146,8370.87231497929,2.599,8.37087231497929,9.03251337728596,0.919540229885057,6.89655172413793,92.183908045977,1,0,0,0,10.0579667498242,86.6564417177914,13.3435582822086,"3.99",50,11.6860380826789,118.9,1408,7.24992553671799
"48113013716",5182,1.5130673400172,3424.83104548479,5.182,3.42483104548479,8.13880741969411,2.27987421383648,7.07547169811321,90.6446540880503,1,0,0,0,10.3045094709469,68.3050847457627,31.6949152542373,"2.87",40,11.8493977015914,140,1207,7.09589322109753
"48113013717",2986,0.5318156258712,5614.72783938691,2.986,5.61472783938691,8.63314839571944,14.2212189616253,17.456734386757,68.3220466516178,1,0,0,0,9.97627322226178,34.2922899884925,65.7077100115075,"3.44",46,11.7844781554921,131.2,891,6.79234442747081
"48113013718",5160,0.433552229869,11901.6802233012,5.16,11.9016802233012,9.3844348643679,11.5628496829541,11.30175307721,77.1353972398359,1,0,0,0,10.0655638841019,24.5710363761153,75.4289636238847,"3.54",45,11.6699292137799,117,854,6.74993119378857
"48113013719",4240,1.7871149595332,2372.53903414669,4.24,2.37253903414669,7.77171598309761,6.48330058939096,2.45579567779961,91.0609037328094,1,0,0,0,10.353320361711,46.3024650233178,53.6975349766822,"2.82",32,12.1750978412307,193.9,1132,7.03174125876313
"48113013720",5983,0.9736439563972,6144.95674798727,5.983,6.14495674798727,8.72338698340535,8.90069744271006,15.6426436399867,75.4566589173032,1,0,0,0,10.1791476497606,62.1782178217822,37.8217821782178,"2.96",40,11.8211451886396,136.1,1049,6.9555926083963
"48113013721",6088,1.2993875716756,4685.28415440309,6.088,4.68528415440309,8.45218184478697,0.40595399188092,2.8958051420839,96.6982408660352,1,0,0,0,10.7877508375715,89.103101424979,10.896898575021,"2.49",32,12.2562903616908,210.3,1163,7.05875815251866
"48113013722",4062,1.2984929728782,3128.24180403248,4.062,3.12824180403248,8.04822640175691,6.6173752310536,2.84658040665434,90.5360443622921,1,0,0,0,10.3686042602085,24.639175257732,75.360824742268,"2.09",32,11.9270198997764,151.3,1020,6.92755790627832
"48113013725",4405,0.7102172361988,6202.32764777195,4.405,6.20232764777195,8.73267992763807,12.3715577476367,9.33004521167283,78.2983970406905,1,0,0,0,10.3432574643363,7.71687067589143,92.2831293241086,"2.34",35,12.1600287070288,191,993,6.90073066404517
"48113013726",2939,0.6119997863584,4802.28925811889,2.939,4.80228925811889,8.47684801197637,2.69709543568465,7.83195020746888,89.4709543568465,1,0,0,0,10.6112030972715,45.6798392498326,54.3201607501674,"1.97",27,12.6244539789049,303.9,1019,6.92657703322272
"48113013727",3286,1.9961545516352,1646.16512148731,3.286,1.64616512148731,7.40620369302658,3.2967032967033,5.35714285714286,91.3461538461538,1,0,0,0,10.7391754198782,33.8074398249453,66.1925601750547,"1.80",31,12.4498028304528,255.2,1132,7.03174125876313
"48113013803",5960,1.9030344230392,3131.8403534087,5.96,3.1318403534087,8.04937608308124,3.10126582278481,2.78481012658228,94.1139240506329,1,0,0,0,10.5140951608489,77.3648648648649,22.6351351351351,"2.52",48,12.2145367239423,201.7,1126,7.02642680869964
"48113013804",3428,0.8313363380322,4123.4814877865,3.428,4.1234814877865,8.32445310682148,NA,NA,NA,1,0,0,0,10.136383395293,74.8240813135262,25.1759186864738,"2.68",52,12.0382455348867,169.1,908,6.81124437860129
"48113013805",3513,0.2417459233618,14531.7858979669,3.513,14.5317858979669,9.58409366008963,5.13225424397947,7.93525463876826,86.9324911172523,1,0,0,0,10.5053414746497,0,100,"1.73",16,NA,NA,1136,7.0352685992811
"48113013806",3338,2.2738743891754,1467.97906511032,3.338,1.46797906511032,7.29164194824874,1.89847296739579,1.19686339248865,96.9046636401156,1,0,0,0,10.8224546996137,4.67587672688629,95.3241232731137,"1.77",16,12.6018240614507,297.1,1296,7.16703787691222
"48113013901",3472,0.6817209633278,5092.99286184708,3.472,5.09299286184708,8.53562092532208,6.38169777242625,9.8735701384708,83.744732089103,0,0,0,1,10.0709492464231,69.5881731784583,30.4118268215417,"3.67",60,11.5453926551077,103.3,936,6.84161547647759
"48113013902",4628,0.9807953413456,4718.61947636357,4.628,4.71861947636357,8.45927155197659,7.01075268817204,7.82795698924731,85.1612903225806,1,0,0,0,10.3065831889956,75.1805646749836,24.8194353250164,"3.04",56,11.8189384941067,135.8,1270,7.14677217945264
"48113014001",4033,1.4189441179056,2842.25428549844,4.033,2.84225428549844,7.95235277879186,3.88151174668029,2.80898876404494,93.3094994892748,1,0,0,0,10.4707596701205,71.6267339218159,28.3732660781841,"2.47",52,11.9854259744146,160.4,1143,7.04141166379481
"48113014002",84,8.4911198138734,9.89268810725704,0.084,0.00989268810725704,2.2917959092351,NA,NA,NA,1,0,0,0,10.1210555895172,90.1960784313726,9.80392156862744,"1.65",17,NA,NA,NA,NA
"48113014103",3451,2.9721077852906,1161.1288180999,3.451,1.1611288180999,7.05714792997865,10.0692594565796,27.2775705913692,62.6531699520511,0,0,0,1,9.94193873891038,2.15613382899628,97.8438661710037,"2.57",39,NA,NA,809,6.69579891705849
"48113014113",4579,0.2868028917952,15965.668865256,4.579,15.965668865256,9.67819599999668,7.20056199508254,8.28942746750966,84.5100105374078,0,1,0,0,10.3727409003912,16.919315403423,83.080684596577,"2.24",34,11.9703503120091,158,942,6.84800527457636
"48113014114",3317,0.1558513113366,21283.1061320755,3.317,21.2831061320755,9.96566889765692,12.2651933701657,20.7182320441989,67.0165745856354,0,0,0,1,10.0618578885076,1.90413657255417,98.0958634274458,"2.18",33,NA,NA,847,6.74170069465205
"48113014115",7885,1.2746561813568,6185.98184775353,7.885,6.18598184775353,8.73004101883294,4.27956444669537,7.47024563180552,88.2501899214991,1,0,0,0,10.1868226907442,64.8423005565863,35.1576994434137,"3.66",52,11.7109563154694,121.9,1110,7.01211529430638
"48113014116",5130,1.0421214981804,4922.65058244864,5.13,4.92265058244864,8.50160240069012,4.26409903713893,7.35900962861073,88.3768913342503,1,0,0,0,10.2068461043729,7.90588235294118,92.0941176470588,"2.41",34,12.6035055819411,297.6,869,6.76734312526539
"48113014119",4174,1.2733750942572,3277.90296733801,4.174,3.27790296733801,8.0949591576875,1.20481927710843,0.624721106648818,98.1704596162427,1,0,0,0,10.8681112012009,81.9363222871995,18.0636777128005,"2.71",35,12.4090134895269,245,1601,7.37838371299671
"48113014120",5010,1.1935430589764,4197.58630601618,5.01,4.19758630601618,8.34226495003065,0.9375,2.0703125,96.9921875,1,0,0,0,10.8557051171524,89.4766780432309,10.5233219567691,"2.85",31,12.5485979538645,281.7,1468,7.29165620917446
"48113014121",4929,1.466207660412,3361.73390242346,4.929,3.36173390242346,8.1202121622411,4.3684710351377,1.86767964545742,93.7638493194049,1,0,0,0,10.8245269914325,21.772056039379,78.227943960621,"1.86",22,12.7852109094783,356.9,1108,7.01031186730723
"48113014123",5975,2.4926839113462,2397.01470884575,5.975,2.39701470884575,7.78197937077173,1.4901198574668,0.356333009394234,98.153547133139,1,0,0,0,11.2447191690191,95.3430145217827,4.65698547821732,"2.99",24,12.7602450737995,348.1,2301,7.74109909003537
"48113014124",3876,4.373238692097,886.299667796415,3.876,0.886299667796415,6.78705511892358,NA,NA,NA,1,0,0,0,11.0744825163649,81.8247126436782,18.1752873563218,"2.78",22,12.8354809851231,375.3,2109,7.65396918047877
"48113014126",7278,4.8530977032208,1499.66072085668,7.278,1.49966072085668,7.31299417541082,3.01655098772023,2.96316070475173,94.020288307528,1,0,0,0,10.7173689652406,83.8127951910691,16.1872048089309,"3.12",26,12.6075297322408,298.8,NA,NA
"48113014127",8687,2.5026098267038,3471.17633252551,8.687,3.47117633252551,8.15224881622095,5.15535097813579,3.19907940161105,91.6455696202532,0,0,1,0,11.0631792615449,42.4398625429553,57.5601374570447,"2.48",21,12.8139342318078,367.3,1080,6.98471632011827
"48113014128",3756,0.4343931604606,8646.54497786614,3.756,8.64654497786614,9.06491509561056,4.45682451253482,2.78551532033426,92.7576601671309,0,0,1,0,10.8412853406947,54.2626011200996,45.7373988799004,"2.34",32,12.3322646707679,226.9,969,6.87626461189077
"48113014129",5200,0.9554790061938,5442.29644638082,5.2,5.44229644638082,8.60195639165242,2.3131076097888,1.44150184378143,96.2453905464298,0,0,1,0,11.0528721665777,32.51953125,67.48046875,"2.54",17,12.757080058929,347,1313,7.1800698743028
"48113014130",4627,1.443999061868,3204.29571056257,4.627,3.20429571056256,8.07224759811248,5.03330866025167,0.999259807549963,93.9674315321984,0,0,1,0,10.9566316531571,50.1770359129995,49.8229640870005,"2.34",22,12.4359931811234,251.7,1170,7.0647590277918
"48113014131",4205,0.3521672915398,11940.3479568311,4.205,11.9403479568311,9.38767852863513,3.17208564631245,4.99603489294211,91.8318794607454,1,0,0,0,10.6870008931695,26.592124453087,73.407875546913,"2.04",29,12.1750978412307,193.9,981,6.88857245956536
"48113014132",2229,0.4450086543474,5008.89135126777,2.229,5.00889135126777,8.51896988241919,11.7647058823529,4.34389140271493,83.8914027149321,1,0,0,0,10.8775565061296,35.3798126951093,64.6201873048907,"2.32",27,12.3913066237712,240.7,1059,6.96508034560141
"48113014133",4924,1.4671601745394,3356.14344326504,4.924,3.35614344326504,8.11854780900533,14.0116478245975,11.0996916752312,74.8886605001713,0,1,0,0,10.1739344489662,11.2657677250979,88.7342322749021,"2.14",32,12.247694320221,208.5,850,6.74523634948436
"48113014134",4212,0.9159413687094,4598.54761875739,4.212,4.59854761875739,8.43349579756964,1.03851146689745,0.951968844655993,98.0095196884466,1,0,0,0,11.0934476356635,75.5631399317406,24.4368600682594,"2.88",24,12.5267058181216,275.6,1613,7.38585107812521
"48113014135",4594,0.6550413013078,7013.29823146725,4.594,7.01329823146725,8.85556337315208,3.38000965717045,1.2554321583776,95.364558184452,1,0,0,0,10.9965343827314,49.8525073746313,50.1474926253687,"2.71",29,12.8607388392718,384.9,1183,7.07580886397839
"48113014136",6211,1.03990836037,5972.64166410791,6.211,5.97264166410791,8.69494459831722,3.68211920529801,7.73509933774834,88.5827814569536,0,0,1,0,10.7145510931977,3.20490964882373,96.7950903511763,"2.12",30,NA,NA,1018,6.92559519711047
"48113014137",5867,2.2766300005768,2577.05468104767,5.867,2.57705468104767,7.85440242930488,2.54741013303142,0.622700254741013,96.8298896122276,0,0,1,0,11.0981370294012,29.087656529517,70.912343470483,"2.10",12,13.0154460950583,449.3,1220,7.1066061377273
"48113014138",3957,1.0505925804484,3766.44578844363,3.957,3.76644578844363,8.23388707407671,2.65593561368209,1.77062374245473,95.5734406438632,0,0,1,0,11.1747778256454,28.1720430107527,71.8279569892473,"2.13",13,12.8314761740036,373.8,1390,7.23705902612474
"48113014203",3372,0.6398373688762,5270.08918832379,3.372,5.27008918832379,8.56980256517281,6.74157303370786,7.52808988764045,85.7303370786517,1,0,0,0,10.2195748494931,70.8016877637131,29.1983122362869,"2.84",51,11.6792870021855,118.1,890,6.79122146272619
"48113014204",2337,1.8643624266872,1253.51163837422,2.337,1.25351163837422,7.13370420225745,34.917555771096,20.5625606207565,44.5198836081474,1,0,0,0,9.23853902633486,18.9681335356601,81.0318664643399,"2.72",43,11.897507362162,146.9,778,6.65672652417839
"48113014205",1617,1.0850325105862,1490.27792644333,1.617,1.49027792644333,7.30671790935967,1.52477763659466,1.27064803049555,97.2045743329098,1,0,0,0,10.9933785880589,95.1377633711507,4.86223662884927,"2.62",35,12.7933036004986,359.8,2583,7.85670679309584
"48113014206",5007,1.1166662499344,4483.88227036874,5.007,4.48388227036874,8.40824452835422,3.57615894039735,1.19205298013245,95.2317880794702,1,0,0,0,10.944276500467,2.17821782178218,97.8217821782178,"1.65",15,NA,NA,1321,7.18614430452233
"48113014302",7045,0.975846283346,7219.37473168825,7.045,7.21937473168825,8.88452362587743,7.59456264775414,9.01300236406619,83.3924349881797,1,0,0,0,10.1052440219687,59.2321755027422,40.7678244972578,"3.21",54,11.6526874073454,115,750,6.62007320653036
"48113014306",6001,0.895019648798,6704.88073424898,6.001,6.70488073424898,8.81059100797353,8.83809523809524,11.6190476190476,79.5428571428571,1,0,0,0,10.1319370026405,59.3620791494389,40.6379208505611,"3.54",53,11.6474563579278,114.4,1140,7.03878354138854
"48113014307",4113,0.7011086991986,5866.42271690731,4.113,5.86642271690731,8.67700030914822,0.929203539823009,4.38053097345133,94.6902654867257,1,0,0,0,10.404959567375,57.7714285714286,42.2285714285714,"2.35",45,11.8586405686726,141.3,1125,7.02553831463852
"48113014308",3809,0.4155478981808,9166.21168504322,3.809,9.16621168504322,9.12327935939581,18.3954154727794,20.1146131805158,61.4899713467049,1,0,0,0,9.91901635415375,19.7901049475262,80.2098950524738,"2.86",46,11.9766594812024,159,782,6.66185474054531
"48113014309",5115,0.2631201550516,19439.7878756073,5.115,19.4397878756073,9.8750771662063,14.0762463343109,25.2618349392543,60.6619187264349,0,0,0,1,9.87106766128002,4.67445742904841,95.3255425709516,"2.85",42,11.6036798282387,109.5,792,6.67456139181443
"48113014310",4600,0.7263833353128,6332.74440143801,4.6,6.33274440143801,8.75348897591007,8.48351648351648,14.7252747252747,76.7912087912088,1,0,0,0,10.1721014778951,42.1606648199446,57.8393351800554,"2.55",32,11.7158663089669,122.5,939,6.84481547920826
"48113014311",5188,0.3488348434516,14872.367532631,5.188,14.872367532631,9.6072602421561,7.2780816154817,2.01935212452671,90.7025662599916,0,0,1,0,10.8597679326264,4.54325761237313,95.4567423876269,"2.51",27,12.2591393664669,210.9,989,6.89669433162271
"48113014312",5451,2.4814340515448,2196.71362880126,5.451,2.19671362880126,7.69471771741688,2.78056951423786,5.39363484087102,91.8257956448911,1,0,0,0,10.9192072431147,29.6625222024867,70.3374777975133,"2.37",27,13.2518114445912,569.1,1193,7.08422642209792
"48113014403",4560,1.9907097384108,2290.64032390794,4.56,2.29064032390794,7.73658667488967,9.98363338788871,12.3567921440262,77.6595744680851,1,0,0,0,10.1835028099269,3.43454454952713,96.5654554504729,"2.27",32,9.5468126085974,14,930,6.8351845861473
"48113014405",3515,0.714248529269,4921.25619579145,3.515,4.92125619579145,8.5013191012445,5.27894421115777,16.4367126574685,78.2843431313737,0,0,0,1,9.99706896615766,43.96482813749,56.03517186251,"2.81",52,11.57402056433,106.3,611,6.4150969591716
"48113014406",3911,0.7779909136714,5027.05099927669,3.911,5.02705099927669,8.52258880871307,9.25196850393701,7.03740157480315,83.7106299212598,1,0,0,0,10.0682813924619,49.6983408748115,50.3016591251885,"2.95",53,11.7472067606949,126.4,794,6.67708346124714
"48113014407",5521,0.664667215256,8306.41240199211,5.521,8.30641240199211,9.02478307405277,10.9574080815435,14.5249362941391,74.5176556243174,0,0,0,1,9.96950934807812,19.3846153846154,80.6153846153846,"2.83",32,11.7519423654407,127,813,6.70073110954781
"48113014408",4391,0.6998843691224,6273.89350830333,4.391,6.27389350830333,8.74415241511332,7.37018425460637,8.62646566164154,84.0033500837521,1,0,0,0,10.2082848208435,45.3627760252366,54.6372239747634,"2.76",32,12.0263477145835,167.1,851,6.74641212857337
"48113014501",3354,0.7272729147816,4611.74881097725,3.354,4.61174881097725,8.43636241567702,NA,NA,NA,1,0,0,0,10.1576645464305,78.0264496439471,21.9735503560529,"3.41",60,11.7027190366029,120.9,1256,7.13568734702814
"48113014502",5008,0.7713113456114,6492.8384996467,5.008,6.4928384996467,8.77845507920465,13.428190306803,16.8519341929747,69.7198755002223,1,0,0,0,9.93348315257151,39.3127147766323,60.6872852233677,"3.34",50,11.744830521953,126.1,809,6.69579891705849
"48113014601",2310,0.447795540027,5158.60430378721,2.31,5.15860430378721,8.54842133812611,4.11700975081257,14.5178764897075,81.36511375948,1,0,0,0,10.1401789163956,53.3527696793003,46.6472303206997,"3.13",51,11.8508252535826,140.2,854,6.74993119378857
"48113014602",4731,0.7519328761934,6291.78501138334,4.731,6.29178501138334,8.74700009502851,14.2396560988716,21.8162278344976,63.9441160666308,0,0,0,1,9.98870148175061,35.9612724757953,64.0387275242047,"3.27",44,11.717497630699,122.7,934,6.83947643822884
"48113014603",1648,0.449256936854,3668.27947396963,1.648,3.66827947396963,8.20747802294104,17.9874213836478,11.5723270440252,70.440251572327,0,0,0,1,9.92627591416656,55.982905982906,44.017094017094,"3.37",39,11.7722080629003,129.6,768,6.64378973314767
"48113014701",4439,0.5273275738984,8417.91747619718,4.439,8.41791747619718,9.0381177460272,14.1774409273295,20.6865804725814,65.1359786000892,0,0,0,1,9.96302923524444,38.5804638088545,61.4195361911455,"3.12",47,11.3586081045859,85.7,707,6.56103066589657
"48113014702",3888,0.618997116529,6281.1278052502,3.888,6.2811278052502,8.74530483016174,15.253164556962,13.9240506329114,70.8227848101266,0,0,0,1,9.97081904469641,39.4711992445704,60.5288007554296,"3.67",47,11.818201845823,135.7,785,6.66568371778241
"48113014703",1804,0.2931206820938,6154.46166102572,1.804,6.15446166102572,8.7249325711095,12.1588089330025,20.4714640198511,67.3697270471464,0,0,0,1,10.1269510526613,32.1305841924399,67.8694158075601,"3.10",48,11.8906767345109,145.9,674,6.51323011091231
"48113014901",1506,0.258319746399,5829.98404494342,1.506,5.82998404494342,8.6707695426244,14.0096618357488,26.8921095008052,59.0982286634461,0,0,0,1,9.87863117653726,37.6021798365123,62.3978201634877,"4.10",51,11.500852883736,98.8,860,6.75693238924755
"48113014902",2518,0.6895908844704,3651.44037820889,2.518,3.65144037820889,8.20287699289972,13.3436772692009,18.7742435996897,67.8820791311094,0,0,0,1,9.97734192110661,32.0245398773006,67.9754601226994,"3.09",54,11.6801333839541,118.2,689,6.53524127101366
"48113015000",8232,3.2045849392392,2568.81941221204,8.232,2.56881941221204,7.85120169966517,11.3979118329466,28.5092807424594,60.092807424594,0,0,0,1,9.81043981148606,57.2194719471947,42.7805280528053,"3.39",43,11.6262541502772,112,824,6.71417052990947
