"idnum","obs","distance","avgdirection","avgthrust"
"48113019038",128,11.977689808967,3.65348534026065,0.917065717302138
"48121020111",320,15.6681460444771,4.80133710404529,1.56675527889039
"48121021515",718,13.9273751402774,5.09933463672734,1.03872525450737
"48121021523",420,13.1990822216074,4.66322575252281,1.13338351219589
"48121021738",276,11.4909273699526,5.19375073105978,0.611953784146832
"48181002000",214,15.4954125236009,4.26673763261072,2.49461244950949
"48367140102",406,15.0248437784253,6.16028851787296,2.42989750389898
"48367140411",285,17.7801581395873,5.90138871992011,2.01962297591171
"48439100300",386,13.6965727986059,5.97411678026969,1.34078986264027
"48439100601",157,20.6049451318893,6.19484161829106,2.07540743639763
"48439100800",458,13.009776634885,0.0183726122041165,1.27491563520265
"48439101302",305,12.9132501226867,0.849052676542829,0.820530684711073
"48439101401",569,13.2021884078944,0.434299717616738,0.967025455632542
"48439102602",353,12.1595228716749,0.247085291627335,1.3285967888043
"48439104604",280,14.2837853370902,0.53787419366221,1.08053338167894
"48439105205",547,15.8580750016425,0.101607135611154,1.70360663341286
"48439110703",426,15.7419520590865,0.0197829783783111,1.79724255039612
"48439111011",873,16.6626207085864,0.822630555898379,1.76892462940571
"48439111015",230,18.1376942533575,0.904161061804849,1.95513412784672
"48439111017",803,17.7948276776905,0.781280964921374,1.97440410964526
"48439111406",374,15.1593855938236,1.18717723283961,1.38508915936548
"48439111534",597,14.6421773447622,1.06101897340716,1.24514725571709
"48439113214",488,11.6934107612383,5.77000614566783,0.802150098648533
"48439113512",570,11.6640631428473,0.270398755560167,0.526811938643067
"48439113611",436,12.0615012464478,5.85564332081363,0.862270029444127
"48439113622",440,12.7332981837793,5.97321628925966,0.627052501861195
"48439113625",374,11.8223955863613,5.91751036324745,0.577115298516166
"48439114207",450,18.1969578635248,6.20479253972904,1.81004307605037
"48085031625",413,9.88957633107649,4.22789672484802,0.808446442409438
"48085031805",485,10.9115017157793,3.64731338469324,0.916558055192074
"48085032013",594,12.4437608647796,3.86756056671776,1.14904846355613
"48113007302",262,9.8603807894958,1.01594896768383,0.226874038053126
"48113012301",437,11.4683943833866,2.68235867079503,0.943509543391264
"48113014902",246,10.2570846257734,1.57213789337921,0.335585102596806
"48113016704",560,16.7580277142738,1.97468172542186,1.62543286907816
"48113018300",614,13.0686590455364,3.14630222366902,1.12271402204606
"48113019203",353,9.72160815080958,3.5418697606862,0.630507730856568
"48113020500",604,10.0015509283108,1.23030815842713,0.43997302744585
"48121021634",707,10.975385446826,4.66001385904909,0.570439143486756
