"GEOID","pop","landArea","popDens","pop1000","popDens1000","logPopDens","pct100","pct149","pct150","universe","white","black","asian","hispuniverse","hisp","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","loginc","pctOwn","meanHHsz","medAge","logHousVal","thouHousVal","estimate"
"48439106511",8575,3.3939669100326,2526.54201626192,8.575,2.52654201626192,7.83460685481807,6.62541892240268,16.4733178654292,76.9012632121681,8575,4592,2631,479,8575,2605,0.535510204081633,0.306822157434402,0.0558600583090379,0.303790087463557,1,0,0,0,10.0228249351247,48.2260183968463,"2.81",24,11.7027190366029,120.9,827
"48439106512",4906,0.9102382531132,5389.79765267004,4.906,5.38979765267004,8.59226312194975,15.672990063234,4.8780487804878,79.4489611562782,4906,1467,3046,145,4906,310,0.299021606196494,0.620872401141459,0.0295556461475744,0.0631879331430901,0,1,0,0,10.1017234681442,35.8446420215255,"2.30",28,11.8579326040413,141.2,696
"48439106513",3087,1.048387164682,2944.52288619573,3.087,2.94452288619573,7.98770207487802,6.8241469816273,9.38320209973753,83.7926509186352,3087,1011,1571,191,3087,674,0.327502429543246,0.508908325234856,0.061872367994817,0.218334953028831,0,1,0,0,10.0425100911849,63.8139534883721,"2.87",40,11.3644254566518,86.2,1060
"48439106514",5532,1.6974651175108,3258.97713180242,5.532,3.25897713180242,8.08916866187597,20.0290275761974,7.43831640058055,72.5326560232221,5532,2104,3077,90,5532,592,0.380332610267534,0.556218365871294,0.0162689804772234,0.107013738250181,0,1,0,0,10.1620368569809,21.407867494824,"2.29",31,11.9569700550459,155.9,929
"48439106515",3901,1.0335063997918,3774.52911833527,3.901,3.77452911833527,8.23603091703801,12.2777777777778,9.66666666666667,78.0555555555556,3901,1884,1561,162,3901,894,0.482953088951551,0.400153806716227,0.0415278133811843,0.229172007177647,1,0,0,0,10.1087115025474,32.3935212957409,"2.33",40,11.9595325164096,156.3,747
"48439106516",4919,0.693491674997,7093.09163663901,4.919,7.09309163663901,8.86687658042485,22.4315068493151,17.8938356164384,59.6746575342466,4919,1261,2601,67,4919,1722,0.256352917259606,0.528766009351494,0.0136206546045944,0.350071152673308,0,1,0,0,9.73038338479178,4.90328385065227,"2.21",33,NA,NA,665
"48439106517",9205,3.8492763849738,2391.3585514236,9.205,2.3913585514236,7.77961691498752,5.27788884446222,9.37624950019992,85.3458616553379,9205,4166,3517,846,9205,832,0.452580119500272,0.382074959261271,0.0919065725149375,0.090385659967409,1,0,0,0,10.3189359942532,35.1504319332738,"2.74",23,11.9747709065145,158.7,887
"48439106518",4965,3.021898366696,1643.00694382005,4.965,1.64300694382005,7.40428334433391,10.4809976247031,5.61163895486936,83.9073634204275,4965,1819,1783,947,4965,827,0.366364551863041,0.359113796576032,0.190735146022155,0.166565961732125,1,0,0,0,10.5307085829799,0,"1.93",26,NA,NA,971
"48439106600",2297,1.3942115692802,1647.52613635669,2.297,1.64752613635669,7.40703013050375,17.0875420875421,12.037037037037,70.8754208754209,2297,1955,150,32,2297,811,0.851110143665651,0.065302568567697,0.0139312146277754,0.353069220722682,1,0,0,0,9.91561373233397,0,"2.17",30,NA,NA,773
"48439106700",2269,6.0956641585312,372.23179312207,2.269,0.37223179312207,5.91951676001758,8.90233362143475,3.63007778738116,87.4675885911841,2269,2014,69,61,2269,660,0.887615689731159,0.0304098721903922,0.0268840899074482,0.290877038342882,1,0,0,0,10.2923150194913,66.5916760404949,"2.53",38,11.3265958867787,83,991
