"GEOID","quantScore"
"24510090600",NA
"24510090700",NA
"24510090800",NA
"24510090900",NA
"24510100100",1
"24510100200",1
"24510100300",1
"24510110100",1
"24510110200",1
"24510120100",NA
"24510120201",2.4
"24510120202",NA
"24510120300",2
"24510120400",NA
"24510120500",NA
"24510120600",NA
"24510120700",NA
"24510130100",2
"24510130200",NA
"24510130300",NA
"24510130400",NA
"24510130600",NA
"24510130700",NA
"24510130803",NA
"24510130804",NA
"24510130805",NA
"24510130806",NA
"24510140100",1.33333333333333
"24510140200",1.5
"24510140300",1.5
"24510150100",1
"24510150200",1.5
"24510150300",2
"24510150400",NA
"24510150500",NA
"24510150600",NA
"24510150701",NA
"24510150702",NA
"24510150800",3
"24510150900",NA
"24510151000",NA
"24510151100",NA
"24510151200",NA
"24510151300",NA
"24510160100",1
"24510160200",1
"24510160300",1.66666666666667
"24510160400",1.66666666666667
"24510160500",2
"24510160600",NA
"24510160700",NA
"24510160801",NA
"24510160802",NA
"24510170100",1
"24510170200",1.5
"24510170300",1
"24510180100",1
"24510180200",1
"24510180300",1
"24510190100",1
"24510190200",NA
"24510190300",NA
"24510200100",1.5
"24510200200",NA
"24510200300",NA
"24510200400",NA
"24510200500",NA
"24510200600",NA
"24510200701",NA
"24510200702",2
"24510200800",NA
"24510210100",NA
"24510210200",NA
"24510220100",NA
"24510230100",NA
"24510230200",1
"24510230300",NA
"24510240100",NA
"24510240200",NA
"24510240300",1
"24510240400",NA
"24510250101",NA
"24510250102",NA
"24510250103",NA
"24510250203",NA
"24510250204",NA
"24510250205",NA
"24510250206",NA
"24510250207",NA
"24510250301",NA
"24510250303",NA
"24510250401",NA
"24510250402",NA
"24510250500",NA
"24510250600",NA
"24510260101",NA
"24510260102",NA
"24510260201",NA
"24510260202",NA
"24510260203",NA
"24510260301",NA
"24510260302",NA
"24510260303",NA
"24510260401",NA
"24510260402",NA
"24510260403",NA
"24510260404",NA
"24510260501",NA
"24510260604",NA
"24510260605",NA
"24510260700",NA
"24510260800",NA
"24510260900",NA
"24510261000",NA
"24510261100",NA
"24510270101",NA
"24510270102",3
"24510270200",NA
"24510270301",NA
"24510270302",3
"24510270401",3
"24510270402",3
"24510270501",NA
"24510270502",3
"24510270600",NA
"24510270701",NA
"24510270702",NA
"24510270703",NA
"24510270801",NA
"24510270802",NA
"24510270803",NA
"24510270804",NA
"24510270805",NA
"24510270901",NA
"24510270902",NA
"24510270903",NA
"24510271001",2.5
"24510271002",2.5
"24510271101",NA
"24510271102",NA
"24510271200",NA
"24510271300",NA
"24510271400",NA
"24510271501",NA
"24510271503",NA
"24510271600",2
"24510271700",NA
"24510271801",2.5
"24510271802",2.5
"24510271900",NA
"24510272003",NA
"24510272004",NA
"24510272005",NA
"24510272006",NA
"24510272007",NA
"24510280101",NA
"24510280102",NA
"24510280200",NA
"24510280301",NA
"24510280302",NA
"24510280401",NA
"24510280402",NA
"24510280403",NA
"24510280404",NA
"24510280500",1
