"GEOID","quantScore"
"42129803502",NA
"42129803600",NA
"42129803700",NA
"42129803800",NA
"42129803901",NA
"42129803902",NA
"42129804000",NA
"42129804100",NA
"42129804200",NA
"42129804300",NA
"42129804400",NA
"42129804501",NA
"42129804502",NA
"42129804600",NA
"42129804701",NA
"42129804702",NA
"42129804801",NA
"42129804802",NA
"42129804900",NA
"42129805000",NA
"42129805100",NA
"42129805200",NA
"42129805400",NA
"42129805500",NA
"42129805600",NA
"42129805800",NA
"42129805901",NA
"42129805902",NA
"42129806000",NA
"42129806100",NA
"42129806200",NA
"42129806300",NA
"42129806400",NA
"42129806500",NA
"42129806600",NA
"42129806700",NA
"42129806800",NA
"42129806900",NA
"42129807000",NA
"42129807100",NA
"42129807200",NA
"42129807300",NA
"42129807401",NA
"42129807402",NA
"42129807500",NA
"42129807600",NA
"42129807700",NA
"42129807800",NA
"42129807900",NA
"42129808100",NA
"42129808200",NA
"42129808300",NA
"42129808401",NA
"42129808402",NA
"42129808500",NA
"42129808600",NA
