"st","cty","GEOID","NAME","popData","incomeData","povUniverse","pov100","pov149","pov150","racUniverse","racWhite","racBlack","racAsian","hispUniverse","hisp","medRent","medValue","medAge","tenureUniverse","tenureOwn","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn"
20,121,"20121100602","Census Tract 1006.02, Miami County, Kansas",2007,34026,1006,29,35,942,2007,2007,0,0,2007,77,927,188700,31,810,693,"KANSAS CITY, MO-KS",10.4348802172421,34.026,2.88270377733598,2.88270377733598,2.88270377733598,100,0,0,3.83657199800698,1,0,0,0,6.83195356556585,9.27,12.1479137313566,188.7,85.5555555555556
20,121,"20121100601","Census Tract 1006.01, Miami County, Kansas",6009,30242,2766,219,172,2375,6009,5687,141,0,6009,214,822,122000,49,2310,1496,"KANSAS CITY, MO-KS",10.3169869656726,30.242,7.9175704989154,7.9175704989154,7.9175704989154,94.6413712764187,2.34648027958063,0,3.5613246796472,1,0,0,0,6.71174039505618,8.22,11.7117763237154,122,64.7619047619048
20,121,"20121100500","Census Tract 1005, Miami County, Kansas",4359,33639,2366,71,83,2212,4359,4244,1,6,4359,10,741,192200,38,1745,1509,"KANSAS CITY, MO-KS",10.423441387129,33.639,3.00084530853762,3.00084530853762,3.00084530853762,97.3617802248222,0.0229410415232852,0.137646249139711,0.229410415232852,1,0,0,0,6.60800062529609,7.41,12.1662917755183,192.2,86.4756446991404
20,121,"20121100100","Census Tract 1001, Miami County, Kansas",3458,38205,1829,68,80,1681,3458,3199,128,25,3458,24,1143,244800,37,1271,1211,"KANSAS CITY, MO-KS",10.5507216760817,38.205,3.71787862219792,3.71787862219792,3.71787862219792,92.5101214574899,3.70156159629844,0.722961249277039,0.694042799305957,1,0,0,0,7.04141166379481,11.43,12.4081968296203,244.8,95.279307631786
20,209,"20209045200","Census Tract 452, Wyandotte County, Kansas",4006,26532,2533,407,269,1857,4006,3242,288,137,4006,1057,883,100200,69,1965,565,"KANSAS CITY, MO-KS",10.1861068306454,26.532,16.0679036715357,16.0679036715357,16.0679036715357,80.928607089366,7.1892161757364,3.41987019470794,26.3854218671992,1,0,0,0,6.78332520060396,8.83,11.5149234676329,100.2,28.7531806615776
20,209,"20209043500","Census Tract 435, Wyandotte County, Kansas",1644,20469,752,30,58,664,1644,1435,10,21,1644,532,895,79800,63,545,458,"KANSAS CITY, MO-KS",9.92666682548353,20.469,3.98936170212766,3.98936170212766,3.98936170212766,87.287104622871,0.608272506082725,1.27737226277372,32.360097323601,1,0,0,0,6.79682371827486,8.95,11.2872787834379,79.8,84.0366972477064
20,209,"20209042001","Census Tract 420.01, Wyandotte County, Kansas",1584,16073,571,122,125,324,1584,1029,89,36,1584,908,853,62600,79,362,148,"KANSAS CITY, MO-KS",9.68489612456914,16.073,21.3660245183888,21.3660245183888,21.3660245183888,64.9621212121212,5.61868686868687,2.27272727272727,57.3232323232323,1,0,0,0,6.74875954749168,8.53,11.0445205570882,62.6,40.8839779005525
20,209,"20209042002","Census Tract 420.02, Wyandotte County, Kansas",1576,13580,678,185,153,340,1576,818,135,189,1576,1035,482,48500,77,622,280,"KANSAS CITY, MO-KS",9.51635340111269,13.58,27.2861356932153,27.2861356932153,27.2861356932153,51.9035532994924,8.56598984771574,11.992385786802,65.6725888324873,0,0,0,1,6.1779441140506,4.82,10.7893190769256,48.5,45.016077170418
20,209,"20209043000","Census Tract 430, Wyandotte County, Kansas",118,31544,50,4,7,39,118,106,4,0,118,64,615,75000,64,49,29,"KANSAS CITY, MO-KS",10.3591386755575,31.544,8,8,8,89.8305084745763,3.38983050847458,0,54.2372881355932,1,0,0,0,6.42162226780652,6.15,11.2252433925184,75,59.1836734693878
20,209,"20209044806","Census Tract 448.06, Wyandotte County, Kansas",637,37143,358,5,0,353,637,563,0,18,637,0,1257,221300,68,256,208,"KANSAS CITY, MO-KS",10.5225306070888,37.143,1.39664804469274,1.39664804469274,1.39664804469274,88.3830455259027,0,2.82574568288854,0,1,0,0,0,7.13648320859025,12.57,12.3072745260391,221.3,81.25
