"st","cty","GEOID","NAME","popData","incomeData","povUniverse","pov100","pov149","pov150","racUniverse","racWhite","racBlack","racAsian","hispUniverse","hisp","medRent","medValue","medAge","tenureUniverse","tenureOwn","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn"
1,117,"01117030342","Census Tract 303.42, Shelby County, Alabama",2443,46154,1166,4,0,1162,2443,2152,57,126,2443,94,1406,319000,27,733,673,"BIRMINGHAM, AL",10.7397389100645,46.154,0.343053173241852,0.343053173241852,0.343053173241852,88.0884158821122,2.33319688907081,5.15759312320917,3.84772820302906,1,0,0,0,7.24850407237061,14.06,12.672946381767,319,91.8144611186903
1,117,"01117030607","Census Tract 306.07, Shelby County, Alabama",6143,33499,2848,130,259,2459,6143,4797,731,212,6143,338,986,175700,22,2096,1657,"BIRMINGHAM, AL",10.4192708666213,33.499,4.56460674157303,4.56460674157303,4.56460674157303,78.088881653915,11.8997232622497,3.45108253296435,5.50219762331109,1,0,0,0,6.89365635460264,9.86,12.0765332741752,175.7,79.0553435114504
1,117,"01117030331","Census Tract 303.31, Shelby County, Alabama",4320,41994,2305,82,69,2154,4320,3948,109,101,4320,243,1654,246700,32,1429,1332,"BIRMINGHAM, AL",10.6452820299176,41.994,3.55748373101952,3.55748373101952,3.55748373101952,91.3888888888889,2.52314814814815,2.33796296296296,5.625,1,0,0,0,7.41095187558364,16.54,12.4159283025174,246.7,93.2120363890833
1,117,"01117030317","Census Tract 303.17, Shelby County, Alabama",4077,37198,2082,40,75,1967,4077,3535,296,33,4077,123,1250,141300,23,1518,1329,"BIRMINGHAM, AL",10.5240102753751,37.198,1.92122958693564,1.92122958693564,1.92122958693564,86.7059112092225,7.26024037282315,0.809418690213392,3.01692420897719,1,0,0,0,7.13089883029635,12.5,11.8586405686726,141.3,87.5494071146245
1,117,"01117030212","Census Tract 302.12, Shelby County, Alabama",3293,29909,2256,334,134,1788,3293,1773,1041,222,3293,330,965,224600,26,1877,270,"BIRMINGHAM, AL",10.3059147174308,29.909,14.8049645390071,14.8049645390071,14.8049645390071,53.8414819313696,31.6125113877923,6.74157303370786,10.0212572122684,1,0,0,0,6.87212810133899,9.65,12.3220763212865,224.6,14.3846563665424
1,117,"01117030502","Census Tract 305.02, Shelby County, Alabama",2572,37150,1278,15,43,1220,2572,2020,490,32,2572,52,792,162200,18,854,777,"BIRMINGHAM, AL",10.5227190501459,37.15,1.17370892018779,1.17370892018779,1.17370892018779,78.5381026438569,19.0513219284603,1.24416796267496,2.02177293934681,1,0,0,0,6.67456139181443,7.92,11.9965854206635,162.2,90.983606557377
1,117,"01117030217","Census Tract 302.17, Shelby County, Alabama",5666,45217,2371,94,81,2196,5666,5032,354,205,5666,110,1737,502600,18,2183,1814,"BIRMINGHAM, AL",10.7192284013048,45.217,3.96457191058625,3.96457191058625,3.96457191058625,88.8104482880339,6.24779385810095,3.61807271443699,1.94140487116131,1,0,0,0,7.4599147662411,17.37,13.1275499040916,502.6,83.0966559780119
1,117,"01117030341","Census Tract 303.41, Shelby County, Alabama",2347,35723,1179,122,87,970,2347,1509,382,4,2347,463,947,149900,17,981,535,"BIRMINGHAM, AL",10.4835500180259,35.723,10.3477523324852,10.3477523324852,10.3477523324852,64.2948444823178,16.2760971452919,0.170430336599915,19.7273114614401,1,0,0,0,6.85329909318608,9.47,11.9177236840907,149.9,54.5361875637105
1,117,"01117030330","Census Tract 303.30, Shelby County, Alabama",5322,45470,2672,194,108,2370,5322,4980,141,159,5322,135,1166,293300,30,2088,1501,"BIRMINGHAM, AL",10.7248080468191,45.47,7.26047904191617,7.26047904191617,7.26047904191617,93.5738444193912,2.64937993235626,2.98759864712514,2.53664036076663,1,0,0,0,7.06133436691044,11.66,12.5889512549655,293.3,71.8869731800766
1,117,"01117030608","Census Tract 306.08, Shelby County, Alabama",3400,36784,1736,9,53,1674,3400,2734,509,49,3400,44,983,210200,21,1304,1045,"BIRMINGHAM, AL",10.512818247003,36.784,0.518433179723502,0.518433179723502,0.518433179723502,80.4117647058823,14.9705882352941,1.44117647058824,1.29411764705882,1,0,0,0,6.89060912014717,9.83,12.255814737425,210.2,80.1380368098159
1,117,"01117030609","Census Tract 306.09, Shelby County, Alabama",7222,39414,3856,41,336,3479,7222,5652,1059,173,7222,254,1134,227800,14,2761,2360,"BIRMINGHAM, AL",10.5818763621205,39.414,1.06327800829876,1.06327800829876,1.06327800829876,78.2608695652174,14.6635281085572,2.39545832179452,3.51703129327056,1,0,0,0,7.0335064842877,11.34,12.3362233299952,227.8,85.4762767113365
1,117,"01117030605","Census Tract 306.05, Shelby County, Alabama",7726,30983,3970,260,109,3601,7726,6096,1062,0,7726,669,1093,146300,15,2889,2409,"BIRMINGHAM, AL",10.3411939459513,30.983,6.54911838790932,6.54911838790932,6.54911838790932,78.9024074553456,13.7457934247994,0,8.65907325912503,1,0,0,0,6.99668148817654,10.93,11.8934145870082,146.3,83.3852544132918
1,117,"01117030333","Census Tract 303.33, Shelby County, Alabama",5110,52748,2457,19,47,2391,5110,3991,452,626,5110,78,1462,319400,26,2031,1871,"BIRMINGHAM, AL",10.8732811359276,52.748,0.773300773300773,0.773300773300773,0.773300773300773,78.1017612524462,8.8454011741683,12.2504892367906,1.52641878669276,1,0,0,0,7.28756064030972,14.62,12.674199514763,319.4,92.1221073362875
1,117,"01117030316","Census Tract 303.16, Shelby County, Alabama",5958,28814,3017,74,243,2700,5958,4502,698,278,5958,888,1007,135200,34,2063,1697,"BIRMINGHAM, AL",10.2686166591214,28.814,2.45276764998343,2.45276764998343,2.45276764998343,75.5622692178583,11.7153407183619,4.66599530043639,14.9043303121853,1,0,0,0,6.91473089271856,10.07,11.814510442591,135.2,82.2588463402811
1,117,"01117030332","Census Tract 303.32, Shelby County, Alabama",1191,40483,642,11,4,627,1191,1067,90,34,1191,0,1464,184900,28,455,410,"BIRMINGHAM, AL",10.6086374118872,40.483,1.71339563862928,1.71339563862928,1.71339563862928,89.5885810243493,7.55667506297229,2.85474391267842,0,1,0,0,0,7.28892769452126,14.64,12.1275704173752,184.9,90.1098901098901
