"st","cty","GEOID","NAME","popData","incomeData","povUniverse","pov100","pov149","pov150","racUniverse","racWhite","racBlack","racAsian","hispUniverse","hisp","medRent","medValue","medAge","tenureUniverse","tenureOwn","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn"
37,119,"37119005834","Census Tract 58.34, Mecklenburg County, North Carolina",4479,32553,2163,86,101,1976,4479,3250,547,318,4479,254,1032,186600,25,1567,1112,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.3906248092883,32.553,3.97595931576514,3.97595931576514,3.97595931576514,72.5608394730967,12.2125474436258,7.09979906229069,5.67090868497433,1,0,0,0,6.93925394604151,10.32,12.1367225673954,186.6,70.9636247606892
37,119,"37119004600","Census Tract 46, Mecklenburg County, North Carolina",3270,15414,1004,234,126,644,3270,63,3131,0,3270,0,893,77500,54,1167,452,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",9.64303146633794,15.414,23.3067729083665,23.3067729083665,23.3067729083665,1.92660550458716,95.7492354740061,0,0,0,1,0,0,6.7945865808765,8.93,11.2580332153414,77.5,38.7317909168809
37,119,"37119005000","Census Tract 50, Mecklenburg County, North Carolina",1885,15777,690,111,75,504,1885,105,1748,0,1885,2,677,142400,14,700,217,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",9.66630846225745,15.777,16.0869565217391,16.0869565217391,16.0869565217391,5.57029177718833,92.7320954907162,0,0.106100795755968,0,1,0,0,6.51767127291227,6.77,11.86639527796,142.4,31
37,119,"37119004302","Census Tract 43.02, Mecklenburg County, North Carolina",4978,16139,1967,308,369,1290,4978,890,3699,262,4978,351,777,67100,52,1678,604,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",9.68899398203582,16.139,15.6583629893238,15.6583629893238,15.6583629893238,17.8786661309763,74.3069505825633,5.26315789473684,7.05102450783447,0,1,0,0,6.65544035036765,7.77,11.1139393229598,67.1,35.9952324195471
37,119,"37119004200","Census Tract 42, Mecklenburg County, North Carolina",3275,15686,1405,246,233,926,3275,515,2602,90,3275,60,757,90000,64,1259,370,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",9.66052387377261,15.686,17.508896797153,17.508896797153,17.508896797153,15.7251908396947,79.4503816793893,2.74809160305344,1.83206106870229,0,1,0,0,6.62936325343745,7.57,11.4075649493124,90,29.3884034948372
37,119,"37119002701","Census Tract 27.01, Mecklenburg County, North Carolina",2230,50221,993,59,36,898,2230,2130,68,16,2230,72,1068,630800,53,1034,819,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.8241885448988,50.221,5.94159113796576,5.94159113796576,5.94159113796576,95.5156950672646,3.04932735426009,0.717488789237668,3.22869955156951,1,0,0,0,6.97354301952014,10.68,13.354744134071,630.8,79.2069632495164
37,119,"37119004305","Census Tract 43.05, Mecklenburg County, North Carolina",5919,20932,2196,279,348,1569,5919,1200,3172,762,5919,1185,768,108300,34,2031,622,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",9.9490343674921,20.932,12.7049180327869,12.7049180327869,12.7049180327869,20.273694880892,53.5901334684913,12.8737962493664,20.0202736948809,0,1,0,0,6.64378973314767,7.68,11.5926604329891,108.3,30.6253077301822
37,119,"37119005611","Census Tract 56.11, Mecklenburg County, North Carolina",2809,30946,1471,158,64,1249,2809,1110,1380,132,2809,298,919,140100,23,965,494,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.3399990290496,30.946,10.7409925220938,10.7409925220938,10.7409925220938,39.5158419366322,49.127803488786,4.69918120327519,10.6087575649697,0,1,0,0,6.82328612235569,9.19,11.8501117323251,140.1,51.1917098445596
37,119,"37119005833","Census Tract 58.33, Mecklenburg County, North Carolina",5190,40635,2327,37,11,2279,5190,4660,208,133,5190,66,2343,282800,30,2019,1557,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.6123850431873,40.635,1.59003008165019,1.59003008165019,1.59003008165019,89.7880539499037,4.00770712909441,2.5626204238921,1.27167630057803,1,0,0,0,7.7591874385078,23.43,12.5524952130046,282.8,77.1173848439822
37,119,"37119000700","Census Tract 7, Mecklenburg County, North Carolina",813,32356,502,21,46,435,813,388,406,12,813,46,1144,107900,69,359,168,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.3845547541378,32.356,4.18326693227092,4.18326693227092,4.18326693227092,47.7244772447724,49.9384993849939,1.4760147601476,5.65805658056581,0,1,0,0,7.04228617193974,11.44,11.5889601512462,107.9,46.7966573816156
