"GEOID","NAME","variable","estimate","moe","pct100","pct149","pct150","universe","white","black","asian","hispuniverse","hisp","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","loginc","pctOwn","medAge","logHousVal","thouHousVal","medRent","logMedRent"
"36001001600","Census Tract 16, Albany County, New York","B01001_001",4163,400,20.5908289241623,3.57142857142857,75.8377425044092,4163,3326,313,219,4163,290,0.798943069901513,0.0751861638241653,0.0526062935383137,0.0696613019457122,1,0,0,0,10.2856157952799,39.6171693735499,79,12.106252310248,181,876,6.77536609093639
"36001001700","Census Tract 17, Albany County, New York","B01001_001",4562,346,12.0403749098774,6.84931506849315,81.1103100216294,4562,3371,617,355,4562,307,0.73893029373082,0.135247698377904,0.0778167470407716,0.0672950460324419,1,0,0,0,10.3084191850381,47.1608832807571,79,12.2605608308142,211.2,1032,6.93925394604151
"36001001801","Census Tract 18.01, Albany County, New York","B01001_001",7046,441,3.48451327433628,3.04203539823009,93.4734513274336,7046,5704,626,569,7046,164,0.809537326142492,0.0888447346011922,0.080755038319614,0.0232756173715583,1,0,0,0,10.5102595173493,68.3343143025309,55,12.3379777164101,228.2,1034,6.94119005506837
"36001001802","Census Tract 18.02, Albany County, New York","B01001_001",3933,354,7.5591985428051,4.87249544626594,87.568306010929,3933,3013,439,269,3933,107,0.766081871345029,0.1116196287821,0.0683956267480295,0.0272056953979151,1,0,0,0,10.3680388447701,64.1767490794319,56,12.0861623488576,177.4,980,6.88755257166462
"36001001901","Census Tract 19.01, Albany County, New York","B01001_001",2497,187,6.88888888888889,1.48148148148148,91.6296296296296,2497,2030,130,140,2497,93,0.812975570684822,0.052062474969964,0.0560672807368843,0.0372446936323588,1,0,0,0,10.7129500254774,73.557278208441,79,12.0929039474245,178.6,1180,7.07326971745971
"36001001902","Census Tract 19.02, Albany County, New York","B01001_001",2723,290,1.91912268677176,2.33036326250857,95.7505140507197,2723,2337,283,27,2723,34,0.858244583180316,0.103929489533603,0.00991553433712817,0.0124862284245318,1,0,0,0,10.5863570986849,93.3217692974848,72,12.0884146020619,177.8,1361,7.21597500265147
"36001002000","Census Tract 20, Albany County, New York","B01001_001",6775,839,11.0526315789474,3.62229102167183,85.3250773993808,6775,3164,1910,821,6775,1112,0.467011070110701,0.281918819188192,0.121180811808118,0.164132841328413,1,0,0,0,10.0964192884421,41.6763678696158,79,11.7752897294377,130,918,6.82219739062049
"36001002100","Census Tract 21, Albany County, New York","B01001_001",3119,409,14.2031379025599,3.96366639141206,81.8331957060281,3119,1582,582,636,3119,348,0.507213850593139,0.186598268675858,0.203911510099391,0.111574222507214,1,0,0,0,10.1109894078604,13.9369277721261,79,11.6613454700885,116,878,6.77764659363512
"36001002200","Census Tract 22, Albany County, New York","B01001_001",2498,301,6.15696887686062,9.53991880920162,84.3031123139378,2498,1620,477,151,2498,270,0.648518815052042,0.190952762209768,0.0604483586869496,0.10808646917534,1,0,0,0,10.2503343581559,24.8797250859107,79,12.0581525154536,172.5,809,6.69579891705849
"36001002300","Census Tract 23, Albany County, New York","B01001_001",1946,372,21.7986314760508,8.50439882697947,69.6969696969697,1946,650,1048,21,1946,278,0.334018499486125,0.538540596094553,0.0107913669064748,0.142857142857143,0,1,0,0,9.92510226250854,21.2742980561555,79,11.7336661316681,124.7,770,6.64639051484773
"36001002500","Census Tract 25, Albany County, New York","B01001_001",3096,476,25.8236865538736,22.0837043633126,52.0926090828139,3096,336,2251,0,3096,509,0.108527131782946,0.727067183462532,0,0.164405684754522,0,1,0,0,9.3472286240383,15.4761904761905,79,11.4019939042629,89.5,674,6.51323011091231
"36001002600","Census Tract 26, Albany County, New York","B01001_001",5214,548,12.793373216751,14.0819144040497,73.1247123791993,5214,1153,3301,387,5214,441,0.221135404679708,0.633103183736095,0.0742232451093211,0.0845799769850403,0,1,0,0,9.91095956737483,34.7710330138445,79,11.3896272486257,88.4,801,6.68586094706836
"36001012700","Census Tract 127, Albany County, New York","B01001_001",2419,240,7.55370755370755,6.86070686070686,85.5855855855856,2419,2193,105,88,2419,68,0.906572964034725,0.0434063662670525,0.0363786688714345,0.0281107895824721,1,0,0,0,10.323841273138,32.0251177394035,79,11.8927308262978,146.2,990,6.89770494312864
"36001012800","Census Tract 128, Albany County, New York","B01001_001",3770,414,9.59367945823928,7.33634311512415,83.0699774266366,3770,3122,158,15,3770,365,0.828116710875332,0.0419098143236074,0.00397877984084881,0.096816976127321,1,0,0,0,9.9696497547898,31.8359375,79,11.5935833679877,108.4,793,6.67582322163485
"36001012900","Census Tract 129, Albany County, New York","B01001_001",3307,315,11.352133044107,5.06146059291395,83.586406362979,3307,2825,170,8,3307,96,0.854248563652858,0.0514061082552162,0.00241911097671606,0.0290293317205927,1,0,0,0,10.020069867616,17.0945522855354,79,11.6073261403917,109.9,712,6.56807791141198
"36001013000","Census Tract 130, Albany County, New York","B01001_001",6915,402,2.5027502750275,2.75027502750275,94.7469746974697,6915,6524,266,5,6915,170,0.943456254519161,0.0384671005061461,0.000723065798987708,0.0245842371655821,1,0,0,0,10.3404513277037,68.4566145092461,54,11.9872945517256,160.7,921,6.82546003625531
"36001013100","Census Tract 131, Albany County, New York","B01001_001",2613,16,5.68927789934355,4.30342815463166,90.0072939460248,2613,2407,0,116,2613,241,0.921163413700727,0,0.0443934175277459,0.0922311519326445,1,0,0,0,10.3310728617284,29.7224709042077,79,11.6801333839541,118.2,837,6.72982407048948
